,,(1=male;  2=female),,,(1=happy;2=sad),,,(1=HM1/SM1; 2=HM2/SM2 ; 3=HM3/SM3),,,"[min:sec,ms]",(-100=negative;100=positive),,,,LEXICAL FEATURES,,,,,ACOUSTIC FEATURES,,,,,,,,,,FACIAL FEATURES,,,,,,,,,,,,,,,,,,,,,,
#segments,Participant,gender ,Age ,Cue_word,Cue_word_coded,Emotion_Memory_Aggregated,Emotional_memory,Emo_Mem_coded,Emotional_Memory_Topic,Emotional_Memory_Topic_Coded,Emotional_memory_duration ,Question: How did you feel at that moment when the emotional event happened?,Past Valence,Question: How did you feel now when talking about this emotional memory?,Present Valence,sentiment_M,sentiment_SD,interval_number,starttime,endtime,z_mean_pitch,z_sd_pitch,z_range_pitch,z_mean_intens,z_sd_intens,z_range_intens,z_hammarberg,z_ar,z_mean_dur_silent,z_sil_rate,AU01_int_dur_pmin,AU01_int_std,AU01_int_zscore,AU04_int_dur_pmin,AU04_int_std,AU04_int_zscore,AU09_int_dur_pmin,AU09_int_std,AU09_int_zscore,AU10_int_dur_pmin,AU10_int_std,AU10_int_zscore,AU12_int_dur_pmin,AU12_int_std,AU12_int_zscore,AU14_int_dur_pmin,AU14_int_std,AU14_int_zscore,AU15_int_dur_pmin,AU15_int_std,AU15_int_zscore,duration,topic_index
503,12,2,74,Sad,1,,SM2,2,SM2.8,8,"01:00,00",-93,-0.93,-74,-0.74,0.0572420634920635,0.252523248420207,10,511.45,571.09,0.82061962093771,0.551953817654467,0.681475254010614,0.631540399454321,-0.940095724417572,-0.959629570142619,0.79228678626084,0.755268204933441,-0.0739248802231171,0.527686147010056,3.2204,0.146763,2.89787,2.55619,0.0830328,1.44907,0,0,-0.475646,5.19289,0.13048,2.00928,2.95874,0.0840885,1.73454,2.07313,0.157348,1.24509,0.784971,0.229125,2.90135,59.64,8
504,12,2,74,Sad,1,,SM2,2,SM2.9,9,"01:07,07",-93,-0.93,-74,-0.74,-0.269857142857143,0.20874947214348,11,571.09,638.31,0.7673246383248,1.2510201656806,1.54155419189051,1.76352510888725,2.29786975510239,1.9360494566569,-0.982496638851312,-0.865358287035619,0.0923285566982424,-0.287850920241403,0,0.256948,-0.420864,10.9643,0.103294,1.55126,0,0,-0.475646,6.57143,0.076165,2.1282,0.375,0.0321677,1.49012,3.14286,0.0929516,0.926065,1.05357,0.120681,2.52974,67.22,9
505,12,2,74,Sad,1,,SM2,2,SM2.10,10,"00:55,55",-93,-0.93,-74,-0.74,-0.0675868055555555,0.328498850628133,12,638.31,693.53,-0.0465071339729164,0.975564881465879,1.04660948906889,0.170227561084637,0.645181745463714,0.558685902197264,-0.012102401972098,-1.47616776588062,-0.474204843557099,0.355909638750399,2.76087,0.131305,2.535,6.45652,0.0411096,1.37077,0,0,-0.475646,4.5,0.113984,1.93208,0,0.0324889,-0.874074,3.06522,0.0790569,0.947974,0.5,0.411383,3.56366,55.22,10
506,12,2,74,Sad,1,,SM2,2,SM2.11,11,"01:35,35",-93,-0.93,-74,-0.74,0.0941984126984127,0.239920462849135,13,693.53,788.93,-0.339201743299646,0.151435861189096,0.442771509289985,0.962478289119286,0.045077303545238,-0.0668927856430922,0.396749617279627,0.73887063503156,-0.562294351179611,-1.38914703861641,2.30237,0.0599166,2.47093,4.59216,0.0789937,1.56641,0.515831,0.0642169,4.6815,7.07066,0.098418,1.8318,3.04466,0.0983239,1.66323,1.86203,0.176257,1.08186,1.33361,0.159931,2.86546,95.4,11
507,12,2,74,Sad,1,,SM2,2,SM2.12,12,"02:45,45",-93,-0.93,-74,-0.74,0.0027256216006216,0.309839976725343,14,788.93,954.13,0.243740303702677,0.447509991248501,0.476206074121706,0.0708196750574766,-0.260529696528087,-0.121538759959741,-1.5189989888059,-0.656289270786659,0.694687091215556,-0.40825501481593,2.0632,0.30157,3.73722,2.88413,0.143208,1.80186,0.0508536,0.067082,4.89889,2.84054,0.257589,2.70131,5.92081,0.0853324,1.57541,7.59172,0.0568331,0.860339,3.1166,0.141603,2.6298,165.199,12
508,12,2,74,Sad,1,,SM2,2,SM2.13,13,"00:26,26",-93,-0.93,-74,-0.74,0.144444444444444,0.326421393180542,15,954.13,980.07,3.50861688226903,2.34538102922479,-0.666935231706509,0.549905438504743,1.17618096925101,1.38103966308714,-1.81629773514448,1.39841733552937,4.77394469507985,-2.73125134614046,0,0.340142,0.0539971,0.87963,0.186088,1.92633,0,0.146722,0.173592,1.25,0.0433926,1.78188,18.3333,0.0206559,1.47409,7.5463,0.18838,1.27369,2.31481,0.46646,3.09929,25.941,13
509,13,2,81,Happy,1,HM1,HM1,1,HM1.1,1,"01:42,42",80,0.8,58,0.58,0.154722222222222,0.491901544650583,2,31.54,133.1,-1.17213386261297,-0.872008493090177,-0.79741763201322,-0.809403472738433,0.0391654056659254,0.1055042347507,0.456742710306856,0.18692715710138,-0.128035088028689,-0.408698147909717,0.957258,0.116432,2.96167,17.3961,0.413091,1.75377,1.02817,0.229225,4.44767,8.88714,0.277292,1.84655,8.95805,0.342059,2.99763,5.14083,0.156476,1.81049,0.437266,0.135338,2.88166,101.56,1
510,13,2,81,Happy,1,,HM1,1,HM1.2,2,"00:39,39",80,0.8,58,0.58,0.198055555555556,0.17263548088171,3,133.1,171.73,0.259558526837239,0.653643484216054,-0.139900021249613,1.47683866598014,0.367711658711035,-0.563497749492935,1.16233252331731,-1.96708101342883,-0.650925119483077,-1.95843598365422,1.58467,0.264737,3.64936,15.1321,0.263415,1.69008,2.45469,0.0932611,3.7181,8.35836,0.408644,2.24041,4.81616,0.253344,2.03364,4.25686,0.154726,1.55538,1.98861,0.0876166,2.61772,38.63,2
511,13,2,81,Happy,1,,HM1,1,HM1.3,3,"01:08,08",80,0.8,58,0.58,0.0789351851851852,0.298166227597687,4,171.73,240.04,-0.594185867568315,-0.00843288460887536,-0.702922257917486,0.226364690451617,0.322033364542255,0.19788723830048,0.235917546915538,0.144209332382587,0.649544034852687,-0.558883415699564,2.10896,0.316945,3.72176,13.3568,0.077746,0.774427,2.12654,0.194617,4.6899,6.73111,0.144562,1.3846,2.46046,0.176811,1.79384,5.11424,0.142418,1.54663,2.9877,0.761343,8.14067,68.31,3
512,13,2,81,Happy,2,HM2,HM2,2,HM2.1,1,"01:01,01",81,0.81,80,0.8,0.04775,0.388670007847274,2,28.92,89.73,1.85768651290119,1.33445452316046,1.43696177665893,1.7848714561078,1.34684216485134,1.06457422486304,-1.82497056421883,0.356272819379453,-1.30726779259361,-1.40122687417305,4.26316,0.175803,2.77907,7.04605,0.0996661,0.641999,1.34211,0.0967285,4.62788,13.9145,0.868061,2.86948,12.5132,0.325302,1.56515,7.93421,0.470203,2.6797,0.157895,0.082191,2.44063,60.81,1
513,13,2,81,Happy,2,,HM2,2,HM2.2,2,"01:37,37",81,0.81,80,0.8,-0.0461832264957265,0.250147077548492,3,89.73,186.46,0.502084203520862,1.38319174170363,1.24241884898659,0.123676551894685,0.450390576388564,0.528592622662431,-0.261115167336452,-0.163206441933013,-0.785673417854332,0.287813238941746,2.91624,0.151026,2.65476,14.606,0.0456175,0.480932,0.856256,0.064365,4.45785,14.4695,0.0469042,0.62239,3.94623,0.0832867,1.0739,4.67839,0.180349,1.47677,1.40228,0.398533,4.07524,96.73,2
514,13,2,81,Happy,2,,HM2,2,HM2.3,3,"00:32,32",81,0.81,80,0.8,0.07625,0.460417609350468,4,186.46,218.3,1.06426730619966,0.524271162429341,0.0320815092218706,1.67889426106491,1.48689012744798,0.952447096544043,-1.29750248388008,0.683903278606625,0.00190077111502143,-0.554530219531742,2.45129,0.183567,2.7338,3.95977,0.231023,1.24543,0.339409,0.0910738,4.57069,10.9742,0.17928,1.27074,15.8768,0.153711,1.52333,5.20427,0.18308,1.41962,1.05594,0.552134,3.49822,31.84,3
515,13,2,81,Happy,2,,HM2,2,HM2.4,4,"02:30,30",81,0.81,80,0.8,0.0329179292929293,0.160066952915599,5,218.3,368.39,1.13255933458536,1.57121534871153,1.41070228532109,0.96795205140681,0.694329540498361,0.71938285125242,-1.23305112040223,-0.586952006777469,-0.434550448060004,0.0266214688724475,2.33475,0.142723,2.56472,9.41098,0.0762234,0.561012,0.671642,0.493266,7.92634,12.2255,0.0791715,0.708981,9.12313,0.180044,1.51185,9.0032,0.236274,1.37634,1.3113,0.296451,3.52301,150.09,4
516,13,2,81,Happy,2,,HM2,2,HM2.5,5,"01:49,49",81,0.81,80,0.8,0.27655505952381,0.257164434479679,6,368.39,477.15,0.623019108953259,0.540516901943731,1.22051746586195,0.840627614748291,-0.62202488934709,-0.374553091648569,0.189662834328521,-2.84985248942567,-0.42881253975024,1.26510577861771,3.10097,0.520871,3.66483,13.5185,0.100946,0.540103,0,0,-0.470788,17.8885,0.288965,1.58042,13.2426,0.0778642,1.2141,9.19257,0.0822942,1.25443,2.25124,0.274734,2.81598,108.756,5
517,13,2,81,Happy,2,,HM2,2,HM2.6,6,"00:50,50",81,0.81,80,0.8,0.129833333333333,0.0365045659244612,7,477.15,527.44,-0.455214652118085,0.554336194466549,-0.375416723539191,-0.0613645009838514,0.0900261975900026,0.167905419206488,-0.147532846453358,0.890436332939003,-1.16326480340016,0.72095625764,2.38758,0.400411,3.31569,23.6848,0.250764,1.09337,0,0.0555979,-0.410808,15.9013,0.054037,0.62239,5.89733,0.147293,1.46685,2.48309,0.124695,1.21047,2.12495,0.0685525,2.59273,50.294,6
518,13,2,81,Happy,2,HM3,HM3,3,HM3.1,1,"01:03,03",78,0.78,73,0.73,0.340555555555556,0.262749704866452,2,39.05,102.05,-0.289213084355038,-0.244683427316223,-0.608467190024878,0.280728999099405,0.667573389296595,1.10155528395458,0.926803292028726,-1.16764743654856,-0.664251874267047,-0.156212770176061,9.12671,0.196333,2.43695,40.3938,0.104916,-0.0810889,0,0,-0.471675,4.76342,0.0737651,1.1375,1.37186,0.132154,1.83416,7.12607,0.0666383,1.16075,0.857415,0.290759,2.26136,63,1
519,13,2,81,Happy,1,,HM3,3,HM3.2,2,"00:34,34",78,0.78,73,0.73,0.189583333333333,0.270576801584237,3,102.05,135.85,3.10133831405853,2.12270613554716,2.93740553257462,1.74790119618385,1.39794400318264,1.66051946525163,-1.6347568635358,-0.116483821146833,-0.867484884722594,0.45758788948679,1.52753,0.132859,2.25092,27.7442,0.0747854,-0.047852,0,0,-0.471675,15.3464,0.123285,1.26659,13.0728,0.156291,1.80455,8.20604,0.188541,1.6458,0.461812,0.0488876,1.81087,33.8,2
520,13,2,81,Happy,1,,HM3,3,HM3.3,3,"01:34,34",78,0.78,73,0.73,0.0610317460317461,0.428040080667216,4,135.85,230.24,0.236530885036398,0.0841678306231507,-0.00297481094864622,0.0921458853898313,-0.452569265069238,-0.260441104225792,0.248743250849882,0.0810861181775846,0.700074646741908,-0.726481468160697,8.17546,0.141497,2.03401,25.2384,0.121347,0.0312996,0.0890019,0.174615,5.22345,6.78957,0.0943398,1.17816,5.4164,0.210159,2.31317,4.29752,0.0756894,1.26779,4.93325,0.244176,3.43296,94.393,3
521,13,2,81,Happy,1,,HM3,3,HM3.4,4,"01:48,48",78,0.78,73,0.73,0.0254083333333333,0.306746468204889,5,230.24,337.98,-1.32133851385406,-0.811638908497278,-1.02889867571461,-0.0142108161706752,-0.0192883480856817,0.205234699193432,0.783020400554236,-0.777847285989575,-0.012166358934725,0.318285612116498,3.98886,0.0645411,1.95241,29.5599,0.342743,0.498485,1.22563,0.160707,5.32325,12.9694,0.192713,1.51166,6.71866,0.0450397,1.29651,7.43175,0.0942809,1.29595,6.28412,0.0673287,1.89026,107.737,4
522,13,2,81,Sad,2,SM1,SM1,1,SM1.1,1,"01:57,57",-9,-0.09,38,0.38,0.00227272727272727,0.28117044329342,2,33.52,150.59,-0.897678130146437,-1.21871965055979,-0.90406280721433,-1.33894156697843,-1.78748426827087,-1.66512937418228,0.131140057108653,0.828075937032551,0.49128882179304,1.35434630005805,0.256279,0.149455,3.6025,23.8954,0.162347,0.78374,0,0.122693,-0.3384,17.2117,0.344951,1.88519,11.3583,0.0658461,1.50609,3.37263,0.0910433,2.17332,1.24039,0.122137,3.63663,117.07,1
523,13,2,81,Sad,2,,SM1,1,SM1.2,2,"02:24,24",-9,-0.09,38,0.38,0.263737373737374,0.344416516870422,3,150.59,294.78,-0.0794951662412823,-0.126360291186412,-0.159753345427814,-0.87841040785738,-0.5293425457698,-0.503116246230471,-1.05322712038912,-0.137652028931591,-0.630749893490678,-0.659006927559462,1.52331,0.0325064,3.1414,26.3541,0.0806005,0.476709,1.1071,0.0624233,4.49614,12.6776,0.0579907,1.06111,6.54273,0.087178,1.71125,1.5899,0.0803454,2.30534,0.299667,0.138912,3.90972,144.19,2
524,13,2,81,Sad,2,,SM1,1,SM1.3,3,"01:15,15",-9,-0.09,38,0.38,0.171380952380952,0.369167428922124,4,294.78,369.89,-0.263508931308234,-0.613722062682541,-0.466556606224526,-1.08441919583393,-0.625881631862659,-0.306371440329132,0.488264005559684,0.581876331175579,-1.07071789517814,0.45758788948679,1.502,0.220256,3.78039,29.273,0.262929,1.34835,1.2783,0.143344,5.30829,8.46871,0.110391,1.65081,2.90812,0.0953362,1.65833,2.18908,0.248586,2.39126,1.18242,0.169853,4.44756,75.11,3
525,13,2,81,Sad,2,,SM1,1,SM1.4,4,"01:53,53",-9,-0.09,38,0.38,0.160492424242424,0.264734197027429,5,369.89,482.68,-0.647093984468215,-0.622823842384834,-0.415909342856587,-1.52072518891414,-1.40048426147415,-0.98338250516698,0.485241013556852,0.308596675720086,-0.232428000503122,1.22157381693949,0.170273,0.128917,3.28699,25.9134,0.230957,0.653882,0.574672,0.166439,5.10145,10.6953,0.235655,1.80681,1.79851,0.0332575,1.44608,1.72402,0.144856,2.58333,1.19191,0.247412,4.4361,112.79,4
526,13,2,81,Sad,2,SM2,SM2,2,SM2.1,1,"00:38,38",44,0.44,59,0.59,-0.0217857142857143,0.0377339640220363,1,0,37.96,-0.283643047437766,0.391910041129403,0.171037144505407,-0.568701463943603,0.299616048670504,-0.034793964006201,1.76678417669905,0.569099124674868,-0.205959584751626,0.969088439205834,1.89673,0.556645,4.92448,21.275,0.214489,0.713265,0,0.185923,-0.178071,1.51739,0.162931,1.13275,2.11802,0.0256348,1.3382,2.68704,0.114005,1.56632,0.252898,0.189807,3.67609,37.963,1
527,13,2,81,Sad,2,,SM2,2,SM2.2,2,"01:15,15",44,0.44,59,0.59,0.070297619047619,0.0793858851696719,3,52.97,128.4,0.0592976151258813,-0.988092633068966,-0.532167547503708,-0.36958704437032,0.725665573437367,0.822491058380539,0.987644674765329,0.3738176402461,-0.780120603361011,-1.0094392190691,2.1008,0.177099,3.8678,23.2997,0.180706,0.815421,1.51194,0.264798,4.01491,9.64456,0.342785,1.9949,4.99735,0.15602,1.58003,3.59682,0.393632,3.12624,0.318302,0.42199,4.63996,75.43,2
528,13,2,81,Sad,2,,SM2,2,SM2.3,3,"01:56,56",44,0.44,59,0.59,0.199912551440329,0.391433800157194,4,128.4,244.79,0.202020768863242,-0.310384946929229,0.167369280020765,0.0785785273852341,0.612614808449724,0.847214741953981,0.63145990829576,-0.538513044819552,0.253258173846016,0.644775324703121,1.76319,0.368367,4.23884,14.2292,0.0422295,0.219792,1.93848,0.114523,3.74087,16.5492,0.789158,3.87412,9.29026,0.128779,1.68259,7.11462,0.0368152,1.33363,0.989861,0.617374,4.79821,116.39,3
529,13,2,81,Sad,2,,SM2,2,SM2.4,4,"01:38,38",44,0.44,59,0.59,-0.091043956043956,0.14733944129402,6,253.5,351.33,-0.617035075286091,-0.54162638661964,-0.606814635696633,-0.898524253290768,0.264302750012318,0.300264181548256,-0.324216456715949,0.153172447390548,1.68181224916105,-0.221510712693386,0.711511,0.266052,4.2405,22.707,0.176588,0.858405,0.269883,0.117805,3.79343,13.6782,0.161267,1.36229,0,0.157876,0.573043,2.66203,0.324317,2.2708,1.41075,0.137032,3.4453,97.83,4
530,13,2,81,Sad,2,,SM2,2,SM2.5,5,"00:14,14",44,0.44,59,0.59,0.2975,0,7,351.33,365.73,0.0290699169462639,0.598543351029747,1.21054671886318,-0.446658492988504,0.900303695470516,1.02487704278737,0.960966036604417,-0.253028296587261,-0.223913684946697,0.707896669136535,0,0.372202,0.227023,30.7928,0.226905,0.635382,0,0,-0.462539,2.83727,0.09759,1.13202,1.41864,0.146872,1.69447,0,0,-1.08388,1.33519,0.060208,3.34117,14.4,5
531,13,2,81,Sad,2,SM3,SM3,3,SM3.1,1,"00:18,18",-32,-0.32,-44,-0.44,0,0.519615242270663,2,20.94,39.15,-1.46569650959571,-1.73668797874361,-1.01839639066209,-1.42050384272168,-2.71020991512097,-3.09986910741183,-1.81399387481049,2.64911392024574,0.931441917296947,1.83319787851843,4.61538,0.095219,3.47033,4.02198,0.179925,0.506889,0,0,-0.431373,0.461538,0.0483046,1.35411,4.15385,0.168371,1.99919,1.25275,0.103843,1.54087,0,0.0614567,-0.478625,18.21,1
532,13,2,81,Sad,2,,SM3,3,SM3.2,2,"00:57,57",-32,-0.32,-44,-0.44,-0.0516319444444444,0.124971302647206,3,39.15,95.76,-1.00568862091365,-1.94083235803886,-1.34676850840764,-1.04393850062208,-0.864276528606324,-0.437441785357917,0.0832417760540764,0.352649432461341,-0.0328968663764567,0.42929211439595,4.47508,0.128767,3.46587,26.1718,0.0492443,0.16589,0,0,-0.431373,7.50795,0.2412,1.82164,0.360551,0.12227,2.0067,2.84199,0.0725062,1.45161,2.65111,0.117502,3.50404,56.61,2
533,13,2,81,Sad,2,,SM3,3,SM3.3,3,"00:32,32",-32,-0.32,-44,-0.44,0.0875,0.143614066163451,4,95.76,127.41,0.115649027574641,-0.399382440448447,-0.50866651194243,0.571652370391435,0.395311472338082,-0.58978842709568,1.04954263723108,0.247380507261458,2.60691114374832,-1.89966783538863,0.68268,0.365207,4.18773,4.39949,0.125748,0.431243,0.606827,0.164973,4.44119,4.43742,0.0809601,1.36388,3.33755,0.168809,1.86283,13.6536,0.0735945,1.26744,0,0.0908219,1.10452,31.65,3
534,13,2,81,Sad,2,,SM3,3,SM3.4,4,"01:23,23",-32,-0.32,-44,-0.44,0.0586111111111111,0.314631986671789,5,127.41,210.35,-0.0911560746966617,0.676439589214131,-0.21394755467101,0.585156477309763,-1.04915912294646,-0.880065365501621,-0.997140346433671,0.151646810793449,2.30298709714722,-1.14003510410375,1.20116,0.0845666,3.23639,28.2489,0.0840675,0.395257,0.492041,0.0884033,3.69361,4.42836,0.165907,1.74488,2.28654,0.0694022,1.71666,6.32417,0.314077,2.20175,1.31693,0.121362,3.79501,82.94,4
535,14,1,71,Happy,1,HM1,HM1,1,HM1.1,1,"02:22,22",100,1,82,0.82,0.0997685185185185,0.306784875202298,2,14.43,156.44,-0.222679588267179,-0.475223994358031,-0.703203250286875,-1.26130895750768,0.916843635252698,1.38899724605165,-0.0898109366381496,-0.77036677840495,0.561708047028298,0.0883558403167779,1.59741,0.0968138,3.73575,49.7394,0.442806,0.310521,1.76645,0.154919,5.20501,50.3226,0.210484,0.498583,4.13298,0.0336586,1.07906,18.9153,0.21472,0.663792,0,0.027148,-0.56694,142.01,1
536,14,1,71,Happy,1,,HM1,1,HM1.2,2,"00:54,54",100,1,82,0.82,0.353,0.380654731602483,4,163.76,217.65,0.0651605313414626,0.231736245353944,0.908934386901565,-1.39122588857679,-1.93385338659164,-1.84674646494441,1.09075334554015,1.17764237337144,-0.788189416599921,1.57550792006719,0,0.372003,0.125782,58.7082,0.318047,0.0895632,0.155902,0.0536745,4.7709,53.4521,0.383146,0.43146,7.03786,0.0716764,1.28961,19.6882,0.126282,0.510956,0,0.155181,0.325702,53.89,2
537,14,1,71,Happy,1,,HM1,1,HM1.3,3,"01:40,40",100,1,82,0.82,0.290133986928105,0.314825483855802,5,217.65,317.41,-0.872433729298792,-0.617013965310576,-1.08124837916995,-0.0198927279438267,-0.169372800123234,-0.195404589809632,-2.91109656929895,0.282269009183295,0.14010591340702,0.800339530311274,0.228594,0.0376386,3.52919,55.9214,0.513286,0.885128,2.04532,0.164091,5.68688,49.4245,0.310348,0.736542,2.02126,0.0915231,1.19044,12.8735,0.0689283,0.360181,0,0.114703,0.999589,99.76,3
538,14,1,71,Happy,1,,HM1,1,HM1.4,4,"01:13,13",100,1,82,0.82,0.110833333333333,0.380505876724949,6,317.41,390.85,-0.330302920603961,0.0715939781956035,0.225196396637067,0.519356040981465,1.61034595530744,1.41768583431172,-0.28485456675791,-2.58594441573916,-0.535163916757144,1.31198148935494,0.130755,0.10862,3.99196,58.1531,0.380902,0.415994,0.964315,0.107312,4.96267,52.2855,0.585488,1.41669,18.0114,0.109094,1.25242,30.8417,0.291666,1.10892,0.424952,0.183424,6.37885,73.44,4
539,14,1,71,Happy,1,,HM1,1,HM1.5,5,"02:55,55",100,1,82,0.82,0.152916666666667,0.406510813714305,7,390.85,424.87,3.02077329277734,2.93372046197537,1.79723346060994,2.04139724188935,0.634937509450647,0.152303156432048,-0.195523560311984,-0.733363855251987,-1.80446569452174,1.29194731625985,0,0.221531,-0.424151,41.6434,0.243938,-0.287375,0,0.0399714,-0.317286,44.6469,0.103865,-0.27193,5.01257,0.273062,2.01258,37.7691,0.0960607,0.308133,0,0.291889,1.65754,175.03,5
540,14,1,71,Happy,1,HM2,HM2,2,HM2.1,1,"07:07,07",100,1,100,1,0.246680118375034,0.318697766584481,2,24.63,451.63,0.0520280100195018,0.0656142608299708,0.844337785340154,0.301654426598938,0.658954188793363,0.660368800134588,0.578763816475779,0.205341879470555,1.20165705868649,-1.14759853062605,0.427186,0.159994,4.25658,55.6635,0.308986,0.589772,2.2343,0.171806,4.56136,46.9483,0.554604,1.52945,4.14258,0.290272,2.73672,26.6682,0.425583,1.40284,0.0871235,0.181033,5.80516,427,1
541,14,1,71,Happy,1,HM3,HM3,3,HM3.1,1,"01:56,56",100,1,100,1,0.103105158730159,0.204660668351233,2,38.33,154.4,-0.819984663491906,-0.853946675657034,-1.26621833628649,-0.887729027015982,-1.07703764700644,-1.11873497791467,0.147082606243528,0.77304462152786,-0.666493141929346,-0.159759688014638,1.4788,0.0697933,3.93665,52.0889,0.342136,0.640746,0,0.152746,-0.250577,50.6205,0.294483,0.133535,1.80972,0.47567,2.35262,13.3919,0.178438,0.453679,0.144778,0.0277424,4.85478,116.07,1
542,14,1,71,Happy,1,,HM3,3,HM3.2,2,"05:18,18",100,1,100,1,0.0517452601410935,0.361149640978697,3,154.4,472.46,0.0731740945485815,-0.0877654895985093,0.492680563251731,0.298684268140968,0.330671027019177,0.0380115225572498,0.229246655152246,0.703420700332153,-1.07749902999883,-0.36472468967972,0.324487,0.265497,5.0955,56.3967,0.2694,0.561724,0.803672,0.103949,5.60692,49.9371,0.267157,0.586521,8.53855,0.128296,1.67065,20.82,0.0681175,0.293541,0,0.0348807,-0.556867,318.06,2
543,14,1,71,Sad,2,SM1,SM1,1,SM1.1,1,"07:48,48",-73,-0.73,51,0.51,0.142083959899749,0.349246949154192,2,63.08,531.54,-0.277780200723479,-0.777205157429181,-1.00165139100256,1.19578212831758,0.139200121362793,0.467569147849167,0.539601512790316,0.468744266651518,0.0607946209436112,-0.557360969440136,2.3004,0.294137,3.80117,56.8466,0.146729,-0.231309,0.299718,0.103426,7.40258,44.9654,0.15743,0.216424,2.29784,0.0463957,2.05127,15.6929,0.15639,0.537853,0.033302,0.133282,7.50818,468.46,1
544,14,1,71,Sad,2,SM2,SM2,2,SM2.1,1,"03:43,43",-94,-0.94,64,0.64,0.00123271404521405,0.311087701221541,2,37.32,260.01,-0.278082182425218,-0.229609821618014,-0.598046915229432,-0.136718960624094,0.197005784056634,0.499805249711291,0.143499127474923,0.542750112957442,1.08734604606716,-0.959585521579883,1.26639,0.145008,3.76947,55.0045,0.234821,0.690438,0.883779,0.186226,6.11074,38.6815,0.171778,0.348737,0.776001,0.0275709,1.70897,25.9745,0.0565005,0.100559,0,0.157911,0.417759,222.69,1
545,14,1,71,Sad,2,,SM2,2,SM2.2,2,"01:25,25",-94,-0.94,64,0.64,0.18,0.143128314060197,3,260.01,345.07,-0.331289885190131,-0.515407695055083,-0.59533165537544,0.11805463154869,-1.2774526953146,-1.15621523031895,0.695866783378391,0.147403091902098,0.35813169309388,-0.882531009675717,0.155221,0.0287939,3.28067,58.5889,0.218062,0.630151,1.38288,0.0818332,5.53162,47.1872,0.468549,0.736569,1.19944,0.0526207,1.75282,15.9595,0.154685,0.308623,0,0,-0.677658,85.06,2
546,14,1,71,Sad,2,SM3,SM3,3,SM3.1,1,"06:12,12",-100,-1,1,0.01,0.04984375,0.282012377870481,2,25.66,397.88,-0.078582758686231,0.253507852671544,0.977317334610295,-0.778053175808614,-0.0302416922068273,-0.307639694060053,0.0564717859516709,-0.210941006000282,1.46206782058052,-0.996571687293883,6.2676,0.115256,1.83023,49.957,0.246659,0.795937,1.35411,0.10301,4.20138,37.8958,0.254613,0.736419,1.56368,0.136556,2.70661,18.8769,0.298713,0.714534,0.19022,0.0755645,4.67124,372.22,1
547,15,2,66,Happy,1,HM1,HM1,1,HM1.1,1,"02:23,23",100,1,76,0.76,-0.000889550264550258,0.245859244063612,2,49.2,191.72,-0.4818926816737,-0.457305430798973,0.102870938420149,-0.701295941369904,-1.62158441054015,-1.83540780965726,0.347968101307805,1.14633179425936,-0.844793264849123,1.57603540587823,0.496912,0.205186,4.3061,27.566,0.151718,-0.306869,0.109489,0.1982,6.8282,48.0067,0.495857,0.556516,0,0.228617,0.888541,0,0.0968168,-0.100583,7.25997,0.185975,1.22376,142.516,1
548,15,2,66,Happy,1,,HM1,1,HM1.2,2,"00:52,52",100,1,76,0.76,0.0190833333333334,0.47545650578038,3,191.72,243.47,-1.62461670788699,0.68941381171724,-0.939681675242152,-1.01571528428144,-2.01110084041512,-2.02666394865475,-0.018852079995815,1.62530671845195,-0.677684228806922,1.6669816526669,1.39157,0.129413,3.67009,52.4159,0.357889,1.29706,0,0.0287499,-0.459284,50.3518,0.587498,0.702657,3.87321,0.0777145,1.62916,0,0.172926,2.28686,6.47082,1.00478,2.71315,51.75,2
549,15,2,66,Happy,1,,HM1,1,HM1.3,3,"01:22,22",100,1,76,0.76,0.0928571428571429,0.127074620533266,4,243.47,325.7,1.24716627158888,0.828284852324771,0.80257802143316,1.02985263477238,-0.418194204729497,-0.408472687652381,-0.592181472555538,0.484526093488174,-0.0123269261488921,-0.0431325949843322,0.10219,0.076532,3.34117,32.9197,0.36456,0.29234,0,0.122864,-0.354692,43.2993,0.218688,-0.389652,12.0438,0.293124,1.87939,0,0.386645,0.859378,0.467153,0.371948,1.83278,82.228,3
